,timestamp,worker_id,ppe,danger,safety_harness
5369,2023-05-01 16:27:25,1,1,0,0
5370,2023-05-01 16:27:30,1,1,0,0
5371,2023-05-01 16:27:35,1,1,0,0
5372,2023-05-01 16:27:40,1,1,0,0
5373,2023-05-01 16:27:45,1,1,0,0
5374,2023-05-01 16:27:50,1,1,0,0
5375,2023-05-01 16:27:55,1,1,0,0
5376,2023-05-01 16:28:00,1,1,0,0
5377,2023-05-01 16:28:05,1,1,0,0
5378,2023-05-01 16:28:10,1,1,0,0
5379,2023-05-01 16:28:15,1,1,0,0
5380,2023-05-01 16:28:20,1,1,0,0
5381,2023-05-01 16:28:25,1,1,0,0
5382,2023-05-01 16:28:30,1,1,0,0
5383,2023-05-01 16:28:35,1,1,0,0
5384,2023-05-01 16:28:40,1,1,0,0
5385,2023-05-01 16:28:45,1,1,0,0
5386,2023-05-01 16:28:50,1,1,0,0
5387,2023-05-01 16:28:55,1,1,0,0
5388,2023-05-01 16:29:00,1,1,0,0
5389,2023-05-01 16:29:05,1,1,0,0
5390,2023-05-01 16:29:10,1,1,0,0
5391,2023-05-01 16:29:15,1,1,0,0
5392,2023-05-01 16:29:20,1,1,0,0
5393,2023-05-01 16:29:25,1,1,0,0
5394,2023-05-01 16:29:30,1,1,0,0
5395,2023-05-01 16:29:35,1,1,0,0
5396,2023-05-01 16:29:40,1,1,0,0
5397,2023-05-01 16:29:45,1,1,0,0
5398,2023-05-01 16:29:50,1,1,0,0
5399,2023-05-01 16:29:55,1,1,0,0
5400,2023-05-01 16:30:00,1,1,0,0
5401,2023-05-01 16:30:05,1,1,0,0
5402,2023-05-01 16:30:10,1,1,0,0
5403,2023-05-01 16:30:15,1,1,0,0
5404,2023-05-01 16:30:20,1,1,0,0
5405,2023-05-01 16:30:25,1,1,0,0
5406,2023-05-01 16:30:30,1,1,0,0
5407,2023-05-01 16:30:35,1,1,0,0
5408,2023-05-01 16:30:40,1,1,0,0
5409,2023-05-01 16:30:45,1,1,0,0
5410,2023-05-01 16:30:50,1,1,0,0
5411,2023-05-01 16:30:55,1,1,0,0
5412,2023-05-01 16:31:00,1,1,0,0
5413,2023-05-01 16:31:05,1,1,0,0
5414,2023-05-01 16:31:10,1,1,0,0
5415,2023-05-01 16:31:15,1,1,0,0
5416,2023-05-01 16:31:20,1,1,0,0
5417,2023-05-01 16:31:25,1,1,0,0
5418,2023-05-01 16:31:30,1,1,0,0
5419,2023-05-01 16:31:35,1,1,0,0
5420,2023-05-01 16:31:40,1,1,0,0
5421,2023-05-01 16:31:45,1,1,0,0
5422,2023-05-01 16:31:50,1,1,0,0
5423,2023-05-01 16:31:55,1,1,0,0
5424,2023-05-01 16:32:00,1,1,0,0
5425,2023-05-01 16:32:05,1,1,0,0
5426,2023-05-01 16:32:10,1,1,0,0
5427,2023-05-01 16:32:15,1,1,0,0
5428,2023-05-01 16:32:20,1,1,0,0
5429,2023-05-01 16:32:25,1,1,0,0
5430,2023-05-01 16:32:30,1,1,0,0
5431,2023-05-01 16:32:35,1,1,0,0
5432,2023-05-01 16:32:40,1,1,0,0
5433,2023-05-01 16:32:45,1,1,0,0
5434,2023-05-01 16:32:50,1,1,0,0
5435,2023-05-01 16:32:55,1,1,0,0
5436,2023-05-01 16:33:00,1,1,0,0
5437,2023-05-01 16:33:05,1,1,0,0
5438,2023-05-01 16:33:10,1,1,0,0
5439,2023-05-01 16:33:15,1,1,0,0
5440,2023-05-01 16:33:20,1,1,0,0
5441,2023-05-01 16:33:25,1,1,0,0
5442,2023-05-01 16:33:30,1,1,0,0
5443,2023-05-01 16:33:35,1,1,0,0
5444,2023-05-01 16:33:40,1,1,0,0
5445,2023-05-01 16:33:45,1,1,0,0
5446,2023-05-01 16:33:50,1,1,0,0
5447,2023-05-01 16:33:55,1,1,0,0
5448,2023-05-01 16:34:00,1,1,0,0
5449,2023-05-01 16:34:05,1,1,0,0
5450,2023-05-01 16:34:10,1,1,0,0
5451,2023-05-01 16:34:15,1,1,0,0
5452,2023-05-01 16:34:20,1,1,0,0
5453,2023-05-01 16:34:25,1,1,0,0
5454,2023-05-01 16:34:30,1,1,0,0
5455,2023-05-01 16:34:35,1,1,0,0
5456,2023-05-01 16:34:40,1,1,0,0
5457,2023-05-01 16:34:45,1,1,0,0
5458,2023-05-01 16:34:50,1,1,0,0
5459,2023-05-01 16:34:55,1,1,0,0
5460,2023-05-01 16:35:00,1,1,0,0
5461,2023-05-01 16:35:05,1,1,0,0
5462,2023-05-01 16:35:10,1,1,0,0
5463,2023-05-01 16:35:15,1,1,0,0
5464,2023-05-01 16:35:20,1,1,0,0
5465,2023-05-01 16:35:25,1,1,0,0
5466,2023-05-01 16:35:30,1,1,0,0
5467,2023-05-01 16:35:35,1,1,0,0
5468,2023-05-01 16:35:40,1,1,0,0
5469,2023-05-01 16:35:45,1,1,0,0
5470,2023-05-01 16:35:50,1,1,0,0
5471,2023-05-01 16:35:55,1,1,0,0
5472,2023-05-01 16:36:00,1,1,0,0
5473,2023-05-01 16:36:05,1,1,0,0
5474,2023-05-01 16:36:10,1,1,0,0
5475,2023-05-01 16:36:15,1,1,0,0
5476,2023-05-01 16:36:20,1,1,0,0
5477,2023-05-01 16:36:25,1,1,0,0
5478,2023-05-01 16:36:30,1,1,0,0
5479,2023-05-01 16:36:35,1,1,0,0
5480,2023-05-01 16:36:40,1,1,0,0
5481,2023-05-01 16:36:45,1,1,0,0
5482,2023-05-01 16:36:50,1,1,0,0
5483,2023-05-01 16:36:55,1,1,0,0
5484,2023-05-01 16:37:00,1,1,0,0
5485,2023-05-01 16:37:05,1,1,0,0
5486,2023-05-01 16:37:10,1,1,0,0
5487,2023-05-01 16:37:15,1,1,0,0
5488,2023-05-01 16:37:20,1,1,0,0
5489,2023-05-01 16:37:25,1,1,0,0
5490,2023-05-01 16:37:30,1,1,0,0
5491,2023-05-01 16:37:35,1,1,0,0
5492,2023-05-01 16:37:40,1,1,0,0
5493,2023-05-01 16:37:45,1,1,0,0
5494,2023-05-01 16:37:50,1,1,0,0
5495,2023-05-01 16:37:55,1,1,0,0
5496,2023-05-01 16:38:00,1,1,1,0
5497,2023-05-01 16:38:05,1,1,1,0
5498,2023-05-01 16:38:10,1,1,1,0
5499,2023-05-01 16:38:15,1,1,1,0
5500,2023-05-01 16:38:20,1,1,1,0
5501,2023-05-01 16:38:25,1,1,1,0
5502,2023-05-01 16:38:30,1,1,1,0
5503,2023-05-01 16:38:35,1,1,1,0
5504,2023-05-01 16:38:40,1,1,1,0
5505,2023-05-01 16:38:45,1,1,1,0
5506,2023-05-01 16:38:50,1,1,1,0
5507,2023-05-01 16:38:55,1,1,1,0
5508,2023-05-01 16:39:00,1,1,1,0
5509,2023-05-01 16:39:05,1,1,1,0
5510,2023-05-01 16:39:10,1,1,1,0
5511,2023-05-01 16:39:15,1,1,1,0
5512,2023-05-01 16:39:20,1,1,1,0
5513,2023-05-01 16:39:25,1,1,1,0
5514,2023-05-01 16:39:30,1,1,1,0
5515,2023-05-01 16:39:35,1,1,1,0
5516,2023-05-01 16:39:40,1,1,1,0
5517,2023-05-01 16:39:45,1,1,1,0
5518,2023-05-01 16:39:50,1,1,1,0
5519,2023-05-01 16:39:55,1,1,1,0
5520,2023-05-01 16:40:00,1,1,1,0
5521,2023-05-01 16:40:05,1,1,1,0
5522,2023-05-01 16:40:10,1,1,1,0
5523,2023-05-01 16:40:15,1,1,1,0
5524,2023-05-01 16:40:20,1,1,1,0
5525,2023-05-01 16:40:25,1,1,1,0
5526,2023-05-01 16:40:30,1,1,1,0
5527,2023-05-01 16:40:35,1,1,1,0
5528,2023-05-01 16:40:40,1,1,1,0
5529,2023-05-01 16:40:45,1,1,1,0
5530,2023-05-01 16:40:50,1,1,1,0
5531,2023-05-01 16:40:55,1,1,1,0
5532,2023-05-01 16:41:00,1,1,1,0
5533,2023-05-01 16:41:05,1,1,1,0
5534,2023-05-01 16:41:10,1,1,1,0
5535,2023-05-01 16:41:15,1,1,1,0
5536,2023-05-01 16:41:20,1,1,1,0
5537,2023-05-01 16:41:25,1,1,1,0
5538,2023-05-01 16:41:30,1,1,1,0
5539,2023-05-01 16:41:35,1,1,1,0
5540,2023-05-01 16:41:40,1,1,1,0
5541,2023-05-01 16:41:45,1,1,1,0
5542,2023-05-01 16:41:50,1,1,1,0
5543,2023-05-01 16:41:55,1,1,1,0
5544,2023-05-01 16:42:00,1,1,1,0
5545,2023-05-01 16:42:05,1,1,1,0
5546,2023-05-01 16:42:10,1,1,1,0
5547,2023-05-01 16:42:15,1,1,1,0
5548,2023-05-01 16:42:20,1,1,1,0
5549,2023-05-01 16:42:25,1,1,1,0
5550,2023-05-01 16:42:30,1,1,1,0
5551,2023-05-01 16:42:35,1,1,1,0
5552,2023-05-01 16:42:40,1,1,1,0
5553,2023-05-01 16:42:45,1,1,1,0
5554,2023-05-01 16:42:50,1,1,1,0
5555,2023-05-01 16:42:55,1,1,1,0
5556,2023-05-01 16:43:00,1,1,1,0
5557,2023-05-01 16:43:05,1,1,1,0
5558,2023-05-01 16:43:10,1,1,1,0
5559,2023-05-01 16:43:15,1,1,1,0
5560,2023-05-01 16:43:20,1,1,1,0
5561,2023-05-01 16:43:25,1,1,1,0
5562,2023-05-01 16:43:30,1,1,1,0
5563,2023-05-01 16:43:35,1,1,1,0
5564,2023-05-01 16:43:40,1,1,1,0
5565,2023-05-01 16:43:45,1,1,1,0
5566,2023-05-01 16:43:50,1,1,1,0
5567,2023-05-01 16:43:55,1,1,1,0
5568,2023-05-01 16:44:00,1,1,1,0
5569,2023-05-01 16:44:05,1,1,1,0
5570,2023-05-01 16:44:10,1,1,1,0
5571,2023-05-01 16:44:15,1,1,1,0
5572,2023-05-01 16:44:20,1,1,1,0
5573,2023-05-01 16:44:25,1,1,1,0
5574,2023-05-01 16:44:30,1,1,1,0
5575,2023-05-01 16:44:35,1,1,1,0
5576,2023-05-01 16:44:40,1,1,1,0
5577,2023-05-01 16:44:45,1,1,1,0
5578,2023-05-01 16:44:50,1,1,1,0
5579,2023-05-01 16:44:55,1,1,1,0
5580,2023-05-01 16:45:00,1,1,1,0
5581,2023-05-01 16:45:05,1,1,1,0
5582,2023-05-01 16:45:10,1,1,1,0
5583,2023-05-01 16:45:15,1,1,1,0
5584,2023-05-01 16:45:20,1,1,1,0
5585,2023-05-01 16:45:25,1,1,1,0
5586,2023-05-01 16:45:30,1,1,1,0
5587,2023-05-01 16:45:35,1,1,1,0
5588,2023-05-01 16:45:40,1,1,1,0
5589,2023-05-01 16:45:45,1,1,1,0
5590,2023-05-01 16:45:50,1,1,1,0
5591,2023-05-01 16:45:55,1,1,1,0
5592,2023-05-01 16:46:00,1,1,1,0
5593,2023-05-01 16:46:05,1,1,1,0
5594,2023-05-01 16:46:10,1,1,1,0
5595,2023-05-01 16:46:15,1,1,1,0
5596,2023-05-01 16:46:20,1,1,1,0
5597,2023-05-01 16:46:25,1,1,1,0
5598,2023-05-01 16:46:30,1,1,1,0
5599,2023-05-01 16:46:35,1,1,1,0
5600,2023-05-01 16:46:40,1,1,1,0
5601,2023-05-01 16:46:45,1,1,1,0
5602,2023-05-01 16:46:50,1,1,1,0
5603,2023-05-01 16:46:55,1,1,1,0
5604,2023-05-01 16:47:00,1,1,1,0
5605,2023-05-01 16:47:05,1,1,1,0
5606,2023-05-01 16:47:10,1,1,1,0
5607,2023-05-01 16:47:15,1,1,1,0
5608,2023-05-01 16:47:20,1,1,1,0
5609,2023-05-01 16:47:25,1,1,1,0
5610,2023-05-01 16:47:30,1,1,1,0
5611,2023-05-01 16:47:35,1,1,1,0
5612,2023-05-01 16:47:40,1,1,1,0
5613,2023-05-01 16:47:45,1,1,1,0
5614,2023-05-01 16:47:50,1,1,1,0
5615,2023-05-01 16:47:55,1,1,1,0
5616,2023-05-01 16:48:00,1,1,1,0
5617,2023-05-01 16:48:05,1,1,1,0
5618,2023-05-01 16:48:10,1,1,1,0
5619,2023-05-01 16:48:15,1,1,1,0
5620,2023-05-01 16:48:20,1,1,1,0
5621,2023-05-01 16:48:25,1,1,1,0
5622,2023-05-01 16:48:30,1,1,1,0
5623,2023-05-01 16:48:35,1,1,1,0
5624,2023-05-01 16:48:40,1,1,1,0
5625,2023-05-01 16:48:45,1,1,1,0
5626,2023-05-01 16:48:50,1,1,1,0
5627,2023-05-01 16:48:55,1,1,1,0
5628,2023-05-01 16:49:00,1,1,1,0
5629,2023-05-01 16:49:05,1,1,1,0
5630,2023-05-01 16:49:10,1,1,1,0
5631,2023-05-01 16:49:15,1,1,1,0
5632,2023-05-01 16:49:20,1,1,1,0
5633,2023-05-01 16:49:25,1,1,1,0
5634,2023-05-01 16:49:30,1,1,1,0
5635,2023-05-01 16:49:35,1,1,1,0
5636,2023-05-01 16:49:40,1,1,1,0
5637,2023-05-01 16:49:45,1,1,1,0
5638,2023-05-01 16:49:50,1,1,1,0
5639,2023-05-01 16:49:55,1,1,1,0
5640,2023-05-01 16:50:00,1,1,1,0
5641,2023-05-01 16:50:05,1,1,1,0
5642,2023-05-01 16:50:10,1,1,1,0
5643,2023-05-01 16:50:15,1,1,1,0
5644,2023-05-01 16:50:20,1,1,1,0
5645,2023-05-01 16:50:25,1,1,1,0
5646,2023-05-01 16:50:30,1,1,1,0
5647,2023-05-01 16:50:35,1,1,1,0
5648,2023-05-01 16:50:40,1,1,1,0
5649,2023-05-01 16:50:45,1,1,1,0
5650,2023-05-01 16:50:50,1,1,1,0
5651,2023-05-01 16:50:55,1,1,1,0
5652,2023-05-01 16:51:00,1,1,1,0
5653,2023-05-01 16:51:05,1,1,1,0
5654,2023-05-01 16:51:10,1,1,1,0
5655,2023-05-01 16:51:15,1,1,1,0
5656,2023-05-01 16:51:20,1,1,1,0
5657,2023-05-01 16:51:25,1,1,1,0
5658,2023-05-01 16:51:30,1,1,1,0
5659,2023-05-01 16:51:35,1,1,1,0
5660,2023-05-01 16:51:40,1,1,1,0
5661,2023-05-01 16:51:45,1,1,1,0
5662,2023-05-01 16:51:50,1,1,1,0
5663,2023-05-01 16:51:55,1,1,1,0
5664,2023-05-01 16:52:00,1,1,1,0
5665,2023-05-01 16:52:05,1,1,1,0
5666,2023-05-01 16:52:10,1,1,1,0
5667,2023-05-01 16:52:15,1,1,1,0
5668,2023-05-01 16:52:20,1,1,1,0
5669,2023-05-01 16:52:25,1,1,1,0
5670,2023-05-01 16:52:30,1,1,1,0
5671,2023-05-01 16:52:35,1,1,1,0
5672,2023-05-01 16:52:40,1,1,1,0
5673,2023-05-01 16:52:45,1,1,1,0
5674,2023-05-01 16:52:50,1,1,1,0
5675,2023-05-01 16:52:55,1,1,1,0
5676,2023-05-01 16:53:00,1,1,1,0
5677,2023-05-01 16:53:05,1,1,1,0
5678,2023-05-01 16:53:10,1,1,1,0
5679,2023-05-01 16:53:15,1,1,1,0
5680,2023-05-01 16:53:20,1,1,1,0
5681,2023-05-01 16:53:25,1,1,1,0
5682,2023-05-01 16:53:30,1,1,1,0
5683,2023-05-01 16:53:35,1,1,1,0
5684,2023-05-01 16:53:40,1,1,1,0
5685,2023-05-01 16:53:45,1,1,1,0
5686,2023-05-01 16:53:50,1,1,1,0
5687,2023-05-01 16:53:55,1,1,1,0
5688,2023-05-01 16:54:00,1,1,1,0
5689,2023-05-01 16:54:05,1,1,1,0
5690,2023-05-01 16:54:10,1,1,1,0
5691,2023-05-01 16:54:15,1,1,1,0
5692,2023-05-01 16:54:20,1,1,1,0
5693,2023-05-01 16:54:25,1,1,1,0
5694,2023-05-01 16:54:30,1,1,1,0
5695,2023-05-01 16:54:35,1,1,1,0
5696,2023-05-01 16:54:40,1,1,1,0
5697,2023-05-01 16:54:45,1,1,1,0
5698,2023-05-01 16:54:50,1,1,1,0
5699,2023-05-01 16:54:55,1,1,1,0
5700,2023-05-01 16:55:00,1,1,1,0
5701,2023-05-01 16:55:05,1,1,1,0
5702,2023-05-01 16:55:10,1,1,1,0
5703,2023-05-01 16:55:15,1,1,1,0
5704,2023-05-01 16:55:20,1,1,1,0
5705,2023-05-01 16:55:25,1,1,1,0
5706,2023-05-01 16:55:30,1,1,1,0
5707,2023-05-01 16:55:35,1,1,1,0
5708,2023-05-01 16:55:40,1,1,1,0
5709,2023-05-01 16:55:45,1,1,1,0
5710,2023-05-01 16:55:50,1,1,1,0
5711,2023-05-01 16:55:55,1,1,1,0
5712,2023-05-01 16:56:00,1,1,1,0
5713,2023-05-01 16:56:05,1,1,1,0
5714,2023-05-01 16:56:10,1,1,1,0
5715,2023-05-01 16:56:15,1,1,1,0
5716,2023-05-01 16:56:20,1,1,1,0
5717,2023-05-01 16:56:25,1,1,1,0
5718,2023-05-01 16:56:30,1,1,1,0
5719,2023-05-01 16:56:35,1,1,1,0
5720,2023-05-01 16:56:40,1,1,1,0
5721,2023-05-01 16:56:45,1,1,1,0
5722,2023-05-01 16:56:50,1,1,1,0
5723,2023-05-01 16:56:55,1,1,1,0
5724,2023-05-01 16:57:00,1,1,1,0
5725,2023-05-01 16:57:05,1,1,1,0
5726,2023-05-01 16:57:10,1,1,1,0
5727,2023-05-01 16:57:15,1,1,1,0
5728,2023-05-01 16:57:20,1,1,1,0
5729,2023-05-01 16:57:25,1,1,1,0
5730,2023-05-01 16:57:30,1,1,1,0
5731,2023-05-01 16:57:35,1,1,1,0
5732,2023-05-01 16:57:40,1,1,1,0
5733,2023-05-01 16:57:45,1,1,1,0
5734,2023-05-01 16:57:50,1,1,1,0
5735,2023-05-01 16:57:55,1,1,1,0
5736,2023-05-01 16:58:00,1,1,1,0
5737,2023-05-01 16:58:05,1,1,1,0
5738,2023-05-01 16:58:10,1,1,1,0
5739,2023-05-01 16:58:15,1,1,1,0
5740,2023-05-01 16:58:20,1,1,1,0
5741,2023-05-01 16:58:25,1,1,1,0
5742,2023-05-01 16:58:30,1,1,1,0
5743,2023-05-01 16:58:35,1,1,1,0
5744,2023-05-01 16:58:40,1,1,1,0
5745,2023-05-01 16:58:45,1,1,1,0
5746,2023-05-01 16:58:50,1,1,1,0
5747,2023-05-01 16:58:55,1,1,1,0
5748,2023-05-01 16:59:00,1,1,1,0
5749,2023-05-01 16:59:05,1,1,1,0
5750,2023-05-01 16:59:10,1,1,1,0
5751,2023-05-01 16:59:15,1,1,1,0
5752,2023-05-01 16:59:20,1,1,1,0
5753,2023-05-01 16:59:25,1,1,1,0
5754,2023-05-01 16:59:30,1,1,1,0
5755,2023-05-01 16:59:35,1,1,1,0
5756,2023-05-01 16:59:40,1,1,1,0
5757,2023-05-01 16:59:45,1,1,1,0
5758,2023-05-01 16:59:50,1,1,1,0
5759,2023-05-01 16:59:55,1,1,1,0
5760,2023-05-01 17:00:00,1,1,1,0
5761,2023-05-01 17:00:05,1,1,1,0
5762,2023-05-01 17:00:10,1,1,1,0
5763,2023-05-01 17:00:15,1,1,1,0
5764,2023-05-01 17:00:20,1,1,1,0
5765,2023-05-01 17:00:25,1,1,1,0
5766,2023-05-01 17:00:30,1,1,1,0
5767,2023-05-01 17:00:35,1,1,1,0
5768,2023-05-01 17:00:40,1,1,1,0
5769,2023-05-01 17:00:45,1,1,1,0
5770,2023-05-01 17:00:50,1,1,1,0
5771,2023-05-01 17:00:55,1,1,1,0
5772,2023-05-01 17:01:00,1,1,1,0
5773,2023-05-01 17:01:05,1,1,1,0
5774,2023-05-01 17:01:10,1,1,1,0
5775,2023-05-01 17:01:15,1,1,1,0
5776,2023-05-01 17:01:20,1,1,1,0
5777,2023-05-01 17:01:25,1,1,1,0
5778,2023-05-01 17:01:30,1,1,1,0
5779,2023-05-01 17:01:35,1,1,1,0
5780,2023-05-01 17:01:40,1,1,1,0
5781,2023-05-01 17:01:45,1,1,1,0
5782,2023-05-01 17:01:50,1,1,1,0
5783,2023-05-01 17:01:55,1,1,1,0
5784,2023-05-01 17:02:00,1,1,1,0
5785,2023-05-01 17:02:05,1,1,1,0
5786,2023-05-01 17:02:10,1,1,1,0
5787,2023-05-01 17:02:15,1,1,1,0
5788,2023-05-01 17:02:20,1,1,1,0
5789,2023-05-01 17:02:25,1,1,1,0
5790,2023-05-01 17:02:30,1,1,1,0
5791,2023-05-01 17:02:35,1,1,1,0
5792,2023-05-01 17:02:40,1,1,1,0
5793,2023-05-01 17:02:45,1,1,1,0
5794,2023-05-01 17:02:50,1,1,1,0
5795,2023-05-01 17:02:55,1,1,1,0
5796,2023-05-01 17:03:00,1,1,1,0
5797,2023-05-01 17:03:05,1,1,1,0
5798,2023-05-01 17:03:10,1,1,1,0
5799,2023-05-01 17:03:15,1,1,1,0
5800,2023-05-01 17:03:20,1,1,1,0
5801,2023-05-01 17:03:25,1,1,1,0
5802,2023-05-01 17:03:30,1,1,1,0
5803,2023-05-01 17:03:35,1,1,1,0
5804,2023-05-01 17:03:40,1,1,1,0
5805,2023-05-01 17:03:45,1,1,1,0
5806,2023-05-01 17:03:50,1,1,1,0
5807,2023-05-01 17:03:55,1,1,1,0
5808,2023-05-01 17:04:00,1,1,1,0
5809,2023-05-01 17:04:05,1,1,1,0
5810,2023-05-01 17:04:10,1,1,1,0
5811,2023-05-01 17:04:15,1,1,1,0
5812,2023-05-01 17:04:20,1,1,1,0
5813,2023-05-01 17:04:25,1,1,1,0
5814,2023-05-01 17:04:30,1,1,1,0
5815,2023-05-01 17:04:35,1,1,1,0
5816,2023-05-01 17:04:40,1,1,1,0
5817,2023-05-01 17:04:45,1,1,1,0
5818,2023-05-01 17:04:50,1,1,1,0
5819,2023-05-01 17:04:55,1,1,1,0
5820,2023-05-01 17:05:00,1,1,1,0
5821,2023-05-01 17:05:05,1,1,1,0
5822,2023-05-01 17:05:10,1,1,1,0
5823,2023-05-01 17:05:15,1,1,1,0
5824,2023-05-01 17:05:20,1,1,1,0
5825,2023-05-01 17:05:25,1,1,1,0
5826,2023-05-01 17:05:30,1,1,1,0
5827,2023-05-01 17:05:35,1,1,1,0
5828,2023-05-01 17:05:40,1,1,1,0
5829,2023-05-01 17:05:45,1,1,1,0
5830,2023-05-01 17:05:50,1,1,1,0
5831,2023-05-01 17:05:55,1,1,1,0
5832,2023-05-01 17:06:00,1,1,1,0
5833,2023-05-01 17:06:05,1,1,1,0
5834,2023-05-01 17:06:10,1,1,1,0
5835,2023-05-01 17:06:15,1,1,1,0
5836,2023-05-01 17:06:20,1,1,1,0
5837,2023-05-01 17:06:25,1,1,1,0
5838,2023-05-01 17:06:30,1,1,1,0
5839,2023-05-01 17:06:35,1,1,1,0
5840,2023-05-01 17:06:40,1,1,1,0
5841,2023-05-01 17:06:45,1,1,1,0
5842,2023-05-01 17:06:50,1,1,1,0
5843,2023-05-01 17:06:55,1,1,1,0
5844,2023-05-01 17:07:00,1,1,1,0
5845,2023-05-01 17:07:05,1,1,1,0
5846,2023-05-01 17:07:10,1,1,1,0
5847,2023-05-01 17:07:15,1,1,1,0
5848,2023-05-01 17:07:20,1,1,1,0
5849,2023-05-01 17:07:25,1,1,1,0
5850,2023-05-01 17:07:30,1,1,1,0
5851,2023-05-01 17:07:35,1,1,1,0
5852,2023-05-01 17:07:40,1,1,1,0
5853,2023-05-01 17:07:45,1,1,1,0
5854,2023-05-01 17:07:50,1,1,1,0
5855,2023-05-01 17:07:55,1,1,1,0
5856,2023-05-01 17:08:00,1,1,1,0
5857,2023-05-01 17:08:05,1,1,1,0
5858,2023-05-01 17:08:10,1,1,1,0
5859,2023-05-01 17:08:15,1,1,1,0
5860,2023-05-01 17:08:20,1,1,1,0
5861,2023-05-01 17:08:25,1,1,1,0
5862,2023-05-01 17:08:30,1,1,1,0
5863,2023-05-01 17:08:35,1,1,1,0
5864,2023-05-01 17:08:40,1,1,1,0
5865,2023-05-01 17:08:45,1,1,1,0
5866,2023-05-01 17:08:50,1,1,1,0
5867,2023-05-01 17:08:55,1,1,1,0
5868,2023-05-01 17:09:00,1,1,1,0
5869,2023-05-01 17:09:05,1,1,1,0
5870,2023-05-01 17:09:10,1,1,1,0
5871,2023-05-01 17:09:15,1,1,1,0
5872,2023-05-01 17:09:20,1,1,1,0
5873,2023-05-01 17:09:25,1,1,1,0
5874,2023-05-01 17:09:30,1,1,1,0
5875,2023-05-01 17:09:35,1,1,1,0
5876,2023-05-01 17:09:40,1,1,1,0
5877,2023-05-01 17:09:45,1,1,1,0
5878,2023-05-01 17:09:50,1,1,1,0
5879,2023-05-01 17:09:55,1,1,1,0
5880,2023-05-01 17:10:00,1,1,1,0
5881,2023-05-01 17:10:05,1,1,1,0
5882,2023-05-01 17:10:10,1,1,1,0
5883,2023-05-01 17:10:15,1,1,1,0
5884,2023-05-01 17:10:20,1,1,1,0
5885,2023-05-01 17:10:25,1,1,1,0
5886,2023-05-01 17:10:30,1,1,1,0
5887,2023-05-01 17:10:35,1,1,1,0
5888,2023-05-01 17:10:40,1,1,1,0
5889,2023-05-01 17:10:45,1,1,1,0
5890,2023-05-01 17:10:50,1,1,1,0
5891,2023-05-01 17:10:55,1,1,1,0
5892,2023-05-01 17:11:00,1,1,1,0
5893,2023-05-01 17:11:05,1,1,1,0
5894,2023-05-01 17:11:10,1,1,1,0
5895,2023-05-01 17:11:15,1,1,1,0
5896,2023-05-01 17:11:20,1,1,1,0
5897,2023-05-01 17:11:25,1,1,1,0
5898,2023-05-01 17:11:30,1,1,1,0
5899,2023-05-01 17:11:35,1,1,1,0
5900,2023-05-01 17:11:40,1,1,1,0
5901,2023-05-01 17:11:45,1,1,1,0
5902,2023-05-01 17:11:50,1,1,1,0
5903,2023-05-01 17:11:55,1,1,1,0
5904,2023-05-01 17:12:00,1,1,1,0
5905,2023-05-01 17:12:05,1,1,1,0
5906,2023-05-01 17:12:10,1,1,1,0
5907,2023-05-01 17:12:15,1,1,1,0
5908,2023-05-01 17:12:20,1,1,1,0
5909,2023-05-01 17:12:25,1,1,1,0
5910,2023-05-01 17:12:30,1,1,1,0
5911,2023-05-01 17:12:35,1,1,1,0
5912,2023-05-01 17:12:40,1,1,1,0
5913,2023-05-01 17:12:45,1,1,1,0
5914,2023-05-01 17:12:50,1,1,1,0
5915,2023-05-01 17:12:55,1,1,1,0
5916,2023-05-01 17:13:00,1,1,1,0
5917,2023-05-01 17:13:05,1,1,1,0
5918,2023-05-01 17:13:10,1,1,1,0
5919,2023-05-01 17:13:15,1,1,1,0
5920,2023-05-01 17:13:20,1,1,1,0
5921,2023-05-01 17:13:25,1,1,1,0
5922,2023-05-01 17:13:30,1,1,1,0
5923,2023-05-01 17:13:35,1,1,1,0
5924,2023-05-01 17:13:40,1,1,1,0
5925,2023-05-01 17:13:45,1,1,1,0
5926,2023-05-01 17:13:50,1,1,1,0
5927,2023-05-01 17:13:55,1,1,1,0
5928,2023-05-01 17:14:00,1,1,1,0
5929,2023-05-01 17:14:05,1,1,1,0
5930,2023-05-01 17:14:10,1,1,1,0
5931,2023-05-01 17:14:15,1,1,1,0
5932,2023-05-01 17:14:20,1,1,1,0
5933,2023-05-01 17:14:25,1,1,1,0
5934,2023-05-01 17:14:30,1,1,1,0
5935,2023-05-01 17:14:35,1,1,1,0
5936,2023-05-01 17:14:40,1,1,1,0
5937,2023-05-01 17:14:45,1,1,1,0
5938,2023-05-01 17:14:50,1,1,1,0
5939,2023-05-01 17:14:55,1,1,1,0
5940,2023-05-01 17:15:00,1,1,1,0
5941,2023-05-01 17:15:05,1,1,1,0
5942,2023-05-01 17:15:10,1,1,1,0
5943,2023-05-01 17:15:15,1,1,1,0
5944,2023-05-01 17:15:20,1,1,1,0
5945,2023-05-01 17:15:25,1,1,1,0
5946,2023-05-01 17:15:30,1,1,1,0
5947,2023-05-01 17:15:35,1,1,1,0
5948,2023-05-01 17:15:40,1,1,1,0
5949,2023-05-01 17:15:45,1,1,1,0
5950,2023-05-01 17:15:50,1,1,1,0
